lemma_id,lemma,full_eng,urn,line_number,normalized,eng_lemma,case_type,number,gender,voice,tense,mood,person,ppl_voice,ppl_tense,ppl_gender,ppl_case,prn_type,prn_case,prn_gender
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:666,666,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
75237,ἵστημι,i(/sthmi,urn:cts:greekLit:tlg0011.tlg002:666,666,ιστημι,isthmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:666,666,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
40421,χρή,xrh/,urn:cts:greekLit:tlg0011.tlg002:666,666,χρη,xrh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53172,κλύω,klu/w,urn:cts:greekLit:tlg0011.tlg002:666,666,κλυω,kluw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:667,667,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
75106,μικρός,mikro/s,urn:cts:greekLit:tlg0011.tlg002:667,667,μικρος,mikros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:667,667,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
80663,δίκαιος,di/kaios,urn:cts:greekLit:tlg0011.tlg002:667,667,δικαιος,dikaios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:667,667,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
97727,ἐναντίος,e)nanti/os,urn:cts:greekLit:tlg0011.tlg002:667,667,εναντιος,enantios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
34092,καί,kai/,urn:cts:greekLit:tlg0011.tlg002:668,668,και,kai,None,None,None,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:668,668,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:668,668,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:668,668,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49211,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:668,668,ανηρ,anhr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
76651,θαρσέω,q)arse/w,urn:cts:greekLit:tlg0011.tlg002:668,668,θαρσεω,q)arsew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:668,668,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
60277,καλός,kalo/s,urn:cts:greekLit:tlg0011.tlg002:669,669,καλος,kalos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36391,μέν,me/n,urn:cts:greekLit:tlg0011.tlg002:669,669,μεν,men,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
54856,ἄρχω,a)/rxw,urn:cts:greekLit:tlg0011.tlg002:669,669,αρχω,arxw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
29292,εὖ,eu)=,urn:cts:greekLit:tlg0011.tlg002:669,669,ευ,eu,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:669,669,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:669,669,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
54856,ἄρχω,a)/rxw,urn:cts:greekLit:tlg0011.tlg002:669,669,αρχω,arxw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
64567,ἐθέλω,e)q)e/lw,urn:cts:greekLit:tlg0011.tlg002:669,669,εθελω,eq)elw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
51215,δόρυ,do/ru,urn:cts:greekLit:tlg0011.tlg002:670,670,δορυ,doru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:670,670,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:670,670,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
23982,ἐν,e)n,urn:cts:greekLit:tlg0011.tlg002:670,670,εν,en,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
59607,χειμών,xeimn,urn:cts:greekLit:tlg0011.tlg002:670,670,χειμων,xeimwn,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
105153,προστάσσω,prostssw,urn:cts:greekLit:tlg0011.tlg002:670,670,προστασσω,prostassw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
50552,μένω,me/nw,urn:cts:greekLit:tlg0011.tlg002:671,671,μενω,menw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
80663,δίκαιος,di/kaios,urn:cts:greekLit:tlg0011.tlg002:671,671,δικαιος,dikaios,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
73313,ἀγαθός,a)gaq)o/s,urn:cts:greekLit:tlg0011.tlg002:671,671,αγαθος,agaq)os,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
108536,παραστάτης,parastths,urn:cts:greekLit:tlg0011.tlg002:671,671,παραστατης,parastaths,genitive,sg,feminine,active,pluperfect,indicative,2nd,None,None,None,None,None,None,None
82638,ἀναρχία,a)narxi/a,urn:cts:greekLit:tlg0011.tlg002:672,672,αναρχια,anarxia,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:672,672,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
57534,μέγας,me/gas,urn:cts:greekLit:tlg0011.tlg002:672,672,μεγας,megas,genitive,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:672,672,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:672,672,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
60062,κακός,kako/s,urn:cts:greekLit:tlg0011.tlg002:672,672,κακος,kakos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
70333,οὗτος,ou(=tos,urn:cts:greekLit:tlg0011.tlg002:673,673,ουτος,outos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
62988,πόλις,po/lis,urn:cts:greekLit:tlg0011.tlg002:673,673,πολις,polis,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
76134,ὄλλυμι,o)/llumi,urn:cts:greekLit:tlg0011.tlg002:673,673,ολλυμι,ollumi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:673,673,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
98282,ἀνάστατος,a)nstatos,urn:cts:greekLit:tlg0011.tlg002:673,673,αναστατος,anastatos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
65743,οἶκος,oi)=kos,urn:cts:greekLit:tlg0011.tlg002:674,674,οικος,oikos,nominative,sg,masculine,None,None,None,None,active,perfect,neuter,nominative,None,None,None
74862,τίθημι,ti/q)hmi,urn:cts:greekLit:tlg0011.tlg002:674,674,τιθημι,tiq)hmi,dative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:674,674,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
102240,σύμμαχος,su/mmaxos,urn:cts:greekLit:tlg0011.tlg002:674,674,συμμαχος,summaxos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
51215,δόρυ,do/ru,urn:cts:greekLit:tlg0011.tlg002:674,674,δορυ,doru,None,None,None,None,None,None,None,None,None,None,None,None,None,None
64342,τροπή,troph/,urn:cts:greekLit:tlg0011.tlg002:675,675,τροπη,troph,None,None,None,None,None,None,None,None,None,None,None,None,None,None
97330,καταράσσω,katarssw,urn:cts:greekLit:tlg0011.tlg002:675,675,καταρασσω,katarassw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:675,675,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:675,675,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
70139,ὀρθόω,o)rq)o/w,urn:cts:greekLit:tlg0011.tlg002:675,675,ορθοω,orq)ow,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
42270,σώζω,szw,urn:cts:greekLit:tlg0011.tlg002:676,676,σωζω,swzw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:676,676,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
65652,πολύς,polu/s,urn:cts:greekLit:tlg0011.tlg002:676,676,πολυς,polus,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
52397,σῶμα,sw=ma,urn:cts:greekLit:tlg0011.tlg002:676,676,σωμα,swma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:676,676,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
107668,πειθαρχία,peiq)arxi/a,urn:cts:greekLit:tlg0011.tlg002:676,676,πειθαρχια,peiq)arxia,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
70661,οὕτως,ou(/tws,urn:cts:greekLit:tlg0011.tlg002:677,677,ουτως,outws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
100172,ἀμυντέος,a)munte/os,urn:cts:greekLit:tlg0011.tlg002:677,677,αμυντεος,amunteos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:677,677,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:677,677,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
75447,κοσμέω,kosme/w,urn:cts:greekLit:tlg0011.tlg002:677,677,κοσμεω,kosmew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
66702,οὔτοι,ou)/toi,urn:cts:greekLit:tlg0011.tlg002:678,678,ουτοι,outoi,nominative,pl,masculine,active,present,optative,3rd,None,None,None,None,None,None,None
49423,γυνή,gunh/,urn:cts:greekLit:tlg0011.tlg002:678,678,γυνη,gunh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
90088,οὐδαμῶς,ou)damw=s,urn:cts:greekLit:tlg0011.tlg002:678,678,ουδαμως,oudamws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
101094,ἡσσητέος,h(sshte/os,urn:cts:greekLit:tlg0011.tlg002:678,678,ησσητεος,hsshteos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
100591,κρείσσων,krei/sswn,urn:cts:greekLit:tlg0011.tlg002:679,679,κρεισσων,kreisswn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
23605,γάρ,gr,urn:cts:greekLit:tlg0011.tlg002:679,679,γαρ,gar,None,None,None,None,None,None,None,None,None,None,None,None,None,None
60857,εἴπερ,ei)/per,urn:cts:greekLit:tlg0011.tlg002:679,679,ειπερ,eiper,None,None,None,None,None,None,None,None,None,None,None,None,None,None
34947,δεῖ,dei=,urn:cts:greekLit:tlg0011.tlg002:679,679,δει,dei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
53295,πρός,pro/s,urn:cts:greekLit:tlg0011.tlg002:679,679,προς,pros,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
49211,ἀνήρ,a)nh/r,urn:cts:greekLit:tlg0011.tlg002:679,679,ανηρ,anhr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
89270,ἐκπίπτω,e)kpi/ptw,urn:cts:greekLit:tlg0011.tlg002:679,679,εκπιπτω,ekpiptw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
27691,οὐ,ou),urn:cts:greekLit:tlg0011.tlg002:680,680,ου,ou,None,None,None,None,None,None,None,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:680,680,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
49423,γυνή,gunh/,urn:cts:greekLit:tlg0011.tlg002:680,680,γυνη,gunh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
67336,ἥσσων,h(/sswn,urn:cts:greekLit:tlg0011.tlg002:680,680,ησσων,hsswn,genitive,pl,masculine,None,None,None,None,active,present,masculine,nominative,None,None,None
59093,καλέω,kale/w,urn:cts:greekLit:tlg0011.tlg002:680,680,καλεω,kalew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:680,680,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:681,681,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
36391,μέν,me/n,urn:cts:greekLit:tlg0011.tlg002:681,681,μεν,men,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
22907,εἰ,ei),urn:cts:greekLit:tlg0011.tlg002:681,681,ει,ei,None,None,None,None,None,None,None,None,None,None,None,None,None,None
24906,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:681,681,μη,mh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
13921,ὁ,o(,urn:cts:greekLit:tlg0011.tlg002:681,681,ο,o,None,None,None,None,None,None,None,None,None,None,None,None,None,None
79572,χρόνος,xro/nos,urn:cts:greekLit:tlg0011.tlg002:681,681,χρονος,xronos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
75684,κλέπτω,kle/ptw,urn:cts:greekLit:tlg0011.tlg002:681,681,κλεπτω,kleptw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
48844,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:682,682,λεγω,legw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
128982,φρονούντως,fronou/ntws,urn:cts:greekLit:tlg0011.tlg002:682,682,φρονουντως,fronountws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
29355,ὅς,o(/s,urn:cts:greekLit:tlg0011.tlg002:682,682,ος,os,nominative,sg,neuter,None,None,None,None,None,None,None,None,relative,nominative,masculine
48844,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:682,682,λεγω,legw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
60341,δοκέω,doke/w,urn:cts:greekLit:tlg0011.tlg002:682,682,δοκεω,dokew,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
48975,περί,peri/,urn:cts:greekLit:tlg0011.tlg002:682,682,περι,peri,None,None,None,None,None,None,None,None,None,None,None,None,None,None
49812,πάτηρ,pthr,urn:cts:greekLit:tlg0011.tlg002:683,683,πατηρ,pathr,None,None,None,None,None,None,None,None,None,None,None,None,None,None
52406,θεός,q)eo/s,urn:cts:greekLit:tlg0011.tlg002:683,683,θεος,q)eos,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
40463,φύω,fu/w,urn:cts:greekLit:tlg0011.tlg002:683,683,φυω,fuw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
105096,ἄνθρωπος,a)/nq)rwpos,urn:cts:greekLit:tlg0011.tlg002:683,683,ανθρωπος,anq)rwpos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
48525,φρήν,frh/n,urn:cts:greekLit:tlg0011.tlg002:683,683,φρην,frhn,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
38899,πᾶς,pa=s,urn:cts:greekLit:tlg0011.tlg002:684,684,πας,pas,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
54901,ὅσος,o(/sos,urn:cts:greekLit:tlg0011.tlg002:684,684,οσος,osos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
48022,εἰμί,ei)mi/,urn:cts:greekLit:tlg0011.tlg002:684,684,ειμι,eimi,None,None,None,None,None,None,None,None,None,None,None,None,None,None
60732,κτῆμα,kth=ma,urn:cts:greekLit:tlg0011.tlg002:684,684,κτημα,kthma,nominative,sg,feminine,None,None,None,None,None,None,None,None,None,None,None
115187,ὐπέρτατος,u)pe/rtatos,urn:cts:greekLit:tlg0011.tlg002:684,684,υπερτατος,upertatos,nominative,sg,masculine,None,None,None,None,None,None,None,None,None,None,None
22491,ἐγώ,e)g,urn:cts:greekLit:tlg0011.tlg002:685,685,εγω,egw,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
22410,δέ,de/,urn:cts:greekLit:tlg0011.tlg002:685,685,δε,de,None,None,None,None,None,None,None,None,None,None,None,None,None,None
56060,ὅπως,o(/pws,urn:cts:greekLit:tlg0011.tlg002:685,685,οπως,opws,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
29123,σύ,su/,urn:cts:greekLit:tlg0011.tlg002:685,685,συ,su,None,None,None,None,None,None,None,None,None,None,None,personal,nominative,singular
24906,μή,mh/,urn:cts:greekLit:tlg0011.tlg002:685,685,μη,mh,None,None,None,None,None,None,None,None,None,None,None,None,None,None
48844,λέγω,le/gw,urn:cts:greekLit:tlg0011.tlg002:685,685,λεγω,legw,None,None,None,active,present,indicative,1st,None,None,None,None,None,None,None
69203,ὀρθός,o)rq)o/s,urn:cts:greekLit:tlg0011.tlg002:685,685,ορθος,orq)os,nominative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
36331,ὅδε,o(/de,urn:cts:greekLit:tlg0011.tlg002:685,685,οδε,ode,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
53557,οὔτε,ou)/te,urn:cts:greekLit:tlg0011.tlg002:686,686,ουτε,oute,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
23657,τε,te,urn:cts:greekLit:tlg0011.tlg002:686,686,τε,te,vocative,sg,masculine,active,present,imperative,2nd,None,None,None,None,None,None,None
25399,ἄν,a)/n,urn:cts:greekLit:tlg0011.tlg002:686,686,αν,an,accusative,sg,neuter,None,None,None,None,None,None,None,None,None,None,None
